Name,LCNAF Heading,LC Record Link
"McMath, Francis Charles, 1867-1938.","McMath, Francis C. (Francis Charles), 1867-1938",http://id.loc.gov/authorities/names/no2009004416
"McMenamy, Patrick Vincent, 1894-1965.",,
"McMurtrie, Douglas C. (Douglas Crawford), 1888-1944.","McMurtrie, Douglas C. (Douglas Crawford), 1888-1944",http://id.loc.gov/authorities/names/n78078748
"McNamara, Edward H.","McNamara, Edward H.",http://id.loc.gov/authorities/names/n93079863
"McNamara, Pat, 1894-1966.","McNamara, Pat, 1894-1966",http://id.loc.gov/authorities/names/no2008152067
"McNamara, Robert S., 1916-","McNamara, Robert S., 1916-2009",http://id.loc.gov/authorities/names/n50012933
"McNamee, Robert, 1894-",,
"McNamee, Ruth Braden, 1921-",,
"McNitt, William H.","McNitt, William H.",http://id.loc.gov/authorities/names/n84104469
"McNutt, Paul Vories, 1891-1951.",,
"McOmber, Pearl.",,
"McPeek, Russell Roy, 1862-1945.",,
"McPhail, Hugh D.","McPhail, H. D. (Hugh Duncan), 1915-2001",http://id.loc.gov/authorities/names/n2010026702
"McReynolds, James C.","McReynolds, James Clark, 1862-1946",http://id.loc.gov/authorities/names/n89103731
"Mead, Harry L., 1893-",,
"Mead, Kathleen.",,
"Mead, Lucia True Ames, 1856-1936.","Mead, Lucia True Ames, 1856-1936",http://id.loc.gov/authorities/names/n80113829
"Mead, Margaret, 1901-1978.","Mead, Margaret, 1901-1978",http://id.loc.gov/authorities/names/n78093416
"Meade, George Gordon, 1815-1872.","Meade, George Gordon, 1815-1872",http://id.loc.gov/authorities/names/n85220659
Mead family.,,
"Meagher, John Patrick, 1922-",,
"Meally, John Edward, 1864-",,
"Means, David MacGregor, 1847-1931.","Means, David MacGregor, 1847-1931",http://id.loc.gov/authorities/names/no2002033383
"Means, Russell, 1939-2012.","Means, Russell, 1939-2012",http://id.loc.gov/authorities/names/n80101360
"Meany, Edmond S. (Edmond Stephen), 1862-1935.","Meany, Edmond S. (Edmond Stephen), 1862-1935",http://id.loc.gov/authorities/names/n85073023
"Meany, George, 1894-","Meany, George, 1894-1980",http://id.loc.gov/authorities/names/n50009925
"Mecham, Floyd R. (Floyd Russell), 1858-1928.",,
"Mechem, Floyd R. (Floyd Russell), 1858-1928.","Mechem, Floyd R. (Floyd Russell), 1858-1928",http://id.loc.gov/authorities/names/n85008265
"Meddaugh, Elijah Wood, 1833-1903.","Meddaugh, E. W. (Elijah Wood), 1833-1903",http://id.loc.gov/authorities/names/no90022481
"Medico, P.","Topinard, Paul, 1830-1911",http://id.loc.gov/authorities/names/n86801559
"Meek, Fielding Bradford, 1817-1876.","Meek, F. B. (Fielding Bradford), 1817-1876",http://id.loc.gov/authorities/names/n88172351
"Meerse, Marvin M., 1910-1978.",,
"Meier, Joy.",,
"Meiklejohn, Alexander, 1872-1964.","Meiklejohn, Alexander, 1872-1964",http://id.loc.gov/authorities/names/n78092889
"Melchers, Corinne.",,
"Melchers, Gari, 1860-1932.","Melchers, Gari, 1860-1932",http://id.loc.gov/authorities/names/n83191741
"Menefee, Ferdinand Northrup, 1886-",,
"Menninger, Karl A. (Karl Augustus), 1893-1990.","Menninger, Karl A. (Karl Augustus), 1893-1990",http://id.loc.gov/authorities/names/n50036990
"Menuhin, Yehudi, 1916-","Shankar, Ravi, 1920-2012",http://id.loc.gov/authorities/names/n50001487
"Mercati, Giovanni, 1866-1957.","Mercati, Giovanni, 1866-1957",http://id.loc.gov/authorities/names/n85801627
"Merchant, Livingston Tallmadge, 1903-","Merchant, Livingston T. (Livingston Tallmadge), 1903-1976",http://id.loc.gov/authorities/names/n90647023
"Merriam, C. Hart (Clinton Hart), 1855-1942.","Merriam, C. Hart (Clinton Hart), 1855-1942",http://id.loc.gov/authorities/names/n80024499
"Merriam, Charles Edward, 1874-1953.","Merriam, Charles Edward, 1874-1953",http://id.loc.gov/authorities/names/n50035979
"Merriam, Helen Bell, d. 1984.",,
"Merriam, Julia Bemis Sturtevant, 1874-1941.",,
"Merriam, Warren Sturtevant, 1901-1972.",,
"Merrill, Barbara, 1934-",,
"Merrill, D. Bailey, 1912-",,
"Merrill, Edith.",,
"Merrill, George Washington, 1856-1937.",,
"Merrill, Paul W. (Paul Willard), 1887-1961.","Merrill, Paul W. (Paul Willard), 1887-1961",http://id.loc.gov/authorities/names/n86860333
"Merritt, D. H.",,
"Merritt, Walle Williard, 1884-1968.",,
"Merry, Ellis B., 1907-1989.",,
"Mershon, Elsie.",,
"Mershon, William Briggs.",,
"Mertz, David Franklin, d. 1900.",,
"Messer, Henry.","Messer, W. (Wendell), 1939-",http://id.loc.gov/authorities/names/n2004039185
"Mesta, Perle.","Mesta, Perle, 1889-1975",http://id.loc.gov/authorities/names/no96015285
"Meston, E.",,
"Metcalf, Elinor Gregory.","Metcalf, Elinor Gregory, 1898-1985",http://id.loc.gov/authorities/names/nr2005003912
"Meyer, Adolf, 1866-1950.","Meyer, Adolf, 1866-1950",http://id.loc.gov/authorities/names/n85822235
"Meyer, Adolph, 1866-1950.",,
"Meyer, Alfred G.","Braun, Lily",http://id.loc.gov/authorities/names/n80035261
"Meyer, C. J. L.",,
"Meyer, Henry Joseph, 1913-","Meyer, Henry Joseph, 1913-",http://id.loc.gov/authorities/names/n80145766
"Meyers, Allen H., 1908-1976.",,
"Meyers, Edward H.","Meyers, Edward H.",http://id.loc.gov/authorities/names/no2005082365
"Meyers, Gladys.",,
"Meyers, William J. (William John), 1869-","Meyers, William J. (William John), 1869-1928",http://id.loc.gov/authorities/names/n84805428
"Mezzano, Louis.",,
"Michelf, Rodolfo.",,
"Michener, Daniel Roland, 1900-",,
"Mielke, William R.",,
"Mies van der Rohe, Ludwig 1886-1969.","Mies van der Rohe, Ludwig, 1886-1969",http://id.loc.gov/authorities/names/n80057077
"Milan, Carl Hastings, 1884-1963.",,
"Milio, Nancy.","Milio, Nancy",http://id.loc.gov/authorities/names/n80132939
"Mill, Edward W. (Edward William), 1916-1977.",,
"Millar, Charles Ernest, 1885-","Millar, C. E. (Charles Ernest), 1885-1955",http://id.loc.gov/authorities/names/no2009009638
"Millard, Dorothy McCorkell.",,
"Millard, Frank A.",,
"Millen, George W., b. 1863.",,
"Miller, Art.","Sutton, Denys",http://id.loc.gov/authorities/names/n79049229
"Miller, Arthur.","Monroe, Marilyn, 1926-1962",http://id.loc.gov/authorities/names/n79055651
"Miller, Arthur Lewis, 1892-1967.","Miller, A. L. (Arthur Lewis), 1892-1967",http://id.loc.gov/authorities/names/no2009189248
"Miller, Clement F., b. 1830.",,
"Miller, Edwin Lillie, 1868-1934.","Miller, Edwin L. (Edwin Lillie), 1868-1934",http://id.loc.gov/authorities/names/no2009023668
"Miller, Floyd Josiah, 1886-1954.",,
"Miller, Frank White.",,
"Miller, Guy Alonzo, 1875-",,
"Miller, James Grier.","Miller, James Grier",http://id.loc.gov/authorities/names/n88028169
"Miller, Janette, 1879-1969.",,
"Miller, John Barnes, 1869-1932.",,
"Miller, Norman F.","Miller, Norman F.",http://id.loc.gov/authorities/names/n93802467
"Miller, Samuel Freeman, 1816-1890.","Miller, Samuel Freeman, 1816-1890",http://id.loc.gov/authorities/names/n84034343
"Miller, Warren E. (Warren Edward), 1924-","Miller, Warren E. (Warren Edward), 1924-1999",http://id.loc.gov/authorities/names/n82241890
"Miller, William Edward, 1914-","Miller, William E. (William Edward), 1914-1983",http://id.loc.gov/authorities/names/n86111327
"Millikan, Robert Andrews, 1868-1953.","Millikan, Robert Andrews, 1868-1953",http://id.loc.gov/authorities/names/n81120115
"Milliken, Helen, 1922-","Milliken, Helen, 1922-",http://id.loc.gov/authorities/names/n2005079082
"Milliken, Helen (Helen Wallbank)",,
"Milliken, Helen W. (Helen Wallbank)",,
"Millikin, Eugene Donald, 1891-1958.","Millikin, Eugene Donald, 1891-1958",http://id.loc.gov/authorities/names/n93047019
"Millin, Leslie.",,
"Mills, Benjamin Fay, 1857-1916.","Mills, Benjamin Fay, 1857-1916",http://id.loc.gov/authorities/names/no97071956
"Mills, Wilbur Daigh, 1909-","Mills, Wilbur D. (Wilbur Daigh), 1909-1992",http://id.loc.gov/authorities/names/n88027686
"Millspaugh, Arthur Chester, 1883-1955.","Millspaugh, Arthur Chester, 1883-1955",http://id.loc.gov/authorities/names/n50033258
Mineralogy.,"Dufrénoy, A. (Armand), 1792-1857",http://id.loc.gov/authorities/names/n86812441
"Minges, Abram, 1818-1908.",,
"Minkoff, Lynn.",,
"Minor, Donald Ellis.",,
"Minton, Sherman.","Minton, Sherman A.",http://id.loc.gov/authorities/names/n80060942
"Mitchell, George J. (George John), 1933-","Mitchell, George J. (George John), 1933-",http://id.loc.gov/authorities/names/n87856778
"Mitchell, Stephen Arnold, 1903-","Mitchell, Stephen A. (Stephen Arnold), 1903-1974",http://id.loc.gov/authorities/names/n97101337
"Mitchell, William D. (William De Witt), b. 1874.",,
"Mizner, Henry R.",,
"Moehlman, Arthur B. (Arthur Bernard), 1889-1952.","Moehlman, Arthur B. (Arthur Bernard), 1889-1952",http://id.loc.gov/authorities/names/n83053088
"Moessner, Victoria Joan.","Robins, Elizabeth, 1862-1952",http://id.loc.gov/authorities/names/n50061706
"Moffit, John Ted, 1862-1947.",,
"Mohr, Carl Frank.",,
"Moley, Raymond L., 1886-",,
"Moncrieff, Frederick E.",,
"Mondale, Joan Adams, 1930-","Mondale, Joan",http://id.loc.gov/authorities/names/n85051237
"Monroe, Paul, 1869-1947.","Monroe, Paul, 1869-1947",http://id.loc.gov/authorities/names/n50004162
"Montagu, Ashley, 1905-","Montagu, Ashley, 1905-1999",http://id.loc.gov/authorities/names/n79090226
"Montagu, Ashley, 1905-1999.","Montagu, Ashley, 1905-1999",http://id.loc.gov/authorities/names/n79090226
"Montague, Gilbert H.","Montague, Gilbert Holland, 1880-1961",http://id.loc.gov/authorities/names/no93034764
"Monteith, Abigail Harris, b. 1801.",,
"Monteith, Alexander.","Monteith, A. H. (Alexander H.)",http://id.loc.gov/authorities/names/nr2001044080
"Monteith, Charles.","Monteith, Charles Norton, 1893-1940",http://id.loc.gov/authorities/names/no2007026383
"Monteith, Edward H.",,
"Monteith, Edwin Harris.",,
"Monteith, George, b. 1840.",,
"Monteith, John, 1833-1918.","Monteith, John, 1833-1918",http://id.loc.gov/authorities/names/n87127112
"Monteith, Sarah S.",,
"Montgomery, Jeffrey.","Montgomery, Jeffrey",http://id.loc.gov/authorities/names/n2002154336
"Montgomery, Patricia Clancy, 1934-","Montgomery, Patricia Clancy, 1934-",http://id.loc.gov/authorities/names/n88638531
"Montgomery, Robert M., 1849-1920.",,
"Montoya, Joseph Manuel, 1915-","Montoya, Joseph Manuel, 1915-1978",http://id.loc.gov/authorities/names/n92041651
"Monts, Lester Parker.","Monts, Lester Parker",http://id.loc.gov/authorities/names/n84133408
"Moody, Arthur B.",,
"Moody, Charles D.","Moody, Charles D. (Charles David), 1932-",http://id.loc.gov/authorities/names/no91011953
"Moody, Christella D. Journey through South Africa. 1991.",,
"Moody, Christella D. Personal journey through South Africa. 1991.",,
"Moody, William Henry, 1853-1917.","Moody, William H. (William Henry), 1853-1917",http://id.loc.gov/authorities/names/n89103732
"Moon, Charles H.",,
"Mooney, Edward, Abp., 1882-",,
"Mooney, Edward, c Abp., 1882-",,
"Moore, Andrew L., 1870-",,
"Moore, Arthur Dearth, 1895-","Moore, A. D. (Arthur Dearth), 1895-",http://id.loc.gov/authorities/names/n50006184
"Moore, Arthur J. (Arthur James), 1888-1974.","Moore, Arthur J. (Arthur James), 1888-1974",http://id.loc.gov/authorities/names/n79142954
"Moore, B. T.","Moore, C. B. T. (C. B. Tara)",http://id.loc.gov/authorities/names/nb2009013886
"Moore, G. E. (George Edward), 1873-1958.","Moore, G. E. (George Edward), 1873-1958",http://id.loc.gov/authorities/names/n78087053
"Moore, George William, b. 1847.",,
"Moore, Grace, 1898-1947.","Moore, Grace, 1898-1947",http://id.loc.gov/authorities/names/n81146908
"Moore, James W.","Moore, James W., 1947-",http://id.loc.gov/authorities/names/n83148063
"Moore, Joel Roscoe, 1879-","Moore, Joel R. (Joel Roscoe), 1879-",http://id.loc.gov/authorities/names/n2008021912
"Moore, Joseph B., 1845-1930.","Moore, Joseph B., 1845-1930",http://id.loc.gov/authorities/names/no2008186694
"Moore, Samuel 1877-1934.","Moore, Samuel, 1877-1934",http://id.loc.gov/authorities/names/no2009018081
"Moore, Walden.","Moore, Walden",http://id.loc.gov/authorities/names/n92118464
"More, Paul Elmer, 1864-1937.","More, Paul Elmer, 1864-1937",http://id.loc.gov/authorities/names/n50004626
"Morehouse, Henry L., 1834-1917.","Morehouse, Henry L., 1834-1917",http://id.loc.gov/authorities/names/n2003087688
"Morehouse, Henry Lyman, 1834-1917.","Morehouse, Henry L., 1834-1917",http://id.loc.gov/authorities/names/n2003087688
"Morgan, Arthur Ernest, 1878-1975.","Morgan, Arthur E. (Arthur Ernest), 1878-1975",http://id.loc.gov/authorities/names/n50006290
"Morgan, Elijah William, b. 1805.",,
"Morgan, Elisha.",,
"Morgan, Gilbert.","Smith, Gilbert Morgan, 1885-1959",http://id.loc.gov/authorities/names/n50013418
"Morgan, James N.","Morgan, James N., 1918-",http://id.loc.gov/authorities/names/n79138747
"Morgan, James N., 1918-","Morgan, James N., 1918-",http://id.loc.gov/authorities/names/n79138747
"Morgan, Lewis Henry, 1818-1881.","Morgan, Lewis Henry, 1818-1881",http://id.loc.gov/authorities/names/n50006099
"Morgan, Lucy Stow.",,
"Morgan, Polly Babcock.",,
"Morgan, Sam.","Morgan, Sam B., 1932-",http://id.loc.gov/authorities/names/n81000632
"Morgan, Thomas Ellsworth, 1906-",,
"Morgan, Thomas Hunt, 1866-1945.","Morgan, Thomas Hunt, 1866-1945",http://id.loc.gov/authorities/names/n50006108
"Morison, Samuel Eliot, 1887-1976.","Morison, Samuel Eliot, 1887-1976",http://id.loc.gov/authorities/names/n79065131
"Morley, Felix, 1894-","Morley, Felix M. (Felix Muskett), 1894-1982",http://id.loc.gov/authorities/names/n79065569
"Morley, George Bidwell, 1857-1935.",,
"Morrill, James Lewis, 1891-","Morrill, J. L. (James Lewis), 1891-1979",http://id.loc.gov/authorities/names/no2007083496
"Morris, Lloyd R., 1893-1954.","Morris, Lloyd R., 1893-1954",http://id.loc.gov/authorities/names/n50005685
"Morris, Matilda.",,
"Morris, Robert.","Neurath, Otto, 1882-1945",http://id.loc.gov/authorities/names/n82043653
"Morris, Sam.","Morris, Sam",http://id.loc.gov/authorities/names/no97078517
"Morrison, Charles, 1782-1834.",,
"Morrison, William Angus, 1914-",,
"Morrison, William Ralls, 1825-1909.","Morrison, William R. (William Ralls), 1825-1909",http://id.loc.gov/authorities/names/no95043086
"Morrow, Dwight W. (Dwight Whitney), 1873-1931.","Morrow, Dwight W. (Dwight Whitney), 1873-1931",http://id.loc.gov/authorities/names/n85314577
"Morse, Allen Benton, 1839-1921.",,
"Morse, John T. (John Torry), 1840-1937.",,
"Morse, Samuel Finley Breese, 1791-1872.","Morse, Samuel Finley Breese, 1791-1872",http://id.loc.gov/authorities/names/n50070284
"Morse, Wayne L. (Wayne Lyman), 1900-1974.","Morse, Wayne L. (Wayne Lyman), 1900-1974",http://id.loc.gov/authorities/names/n85104758
"Morton, Rogers C., 1914-","Morton, Rogers C. B. (Rogers Clark Ballard), 1914-1979",http://id.loc.gov/authorities/names/n50007939
"Moseley, Edward Augustus, 1846-1911.","Moseley, Edward A. (Edward Augustus), 1846-1911",http://id.loc.gov/authorities/names/n88660652
"Moseley, George Van Horn, 1874-1960.","Moseley, George Van Horn, 1874-1960",http://id.loc.gov/authorities/names/n97002331
"Moses, George Higgins, 1869-1944.","Moses, George H. (George Higgins), 1869-1944",http://id.loc.gov/authorities/names/n88156226
"Mosher, Eliza Maria, 1846-1928.","Mosher, Eliza Maria, 1846-1928",http://id.loc.gov/authorities/names/n98801230
"Mote, Carl Henry, 1884-1946.","Mote, Carl H. (Carl Henry), 1884-1946",http://id.loc.gov/authorities/names/no2002056119
"Moulton, Vern, 1880-",,
"Mount, Julia Lunt.",,
"Mouron, GÃƒÂ©rard A.",,
"Mowbray, Carol T.","Mowbray, Carol T.",http://id.loc.gov/authorities/names/n84073065
"Mowrer, Edgar Ansel, 1892-","Mowrer, Edgar Ansel, 1892-1977",http://id.loc.gov/authorities/names/n95071919
"Moyers, Bill D.","Moyers, Bill D.",http://id.loc.gov/authorities/names/n81024550
"Moyers, Robert E., 1919-1996.",,
"Mudge, James Maxwell, 1914-1970.",,
"Muehlig, Fay.",,
"Muehlig, Robert.",,
"Muir, Ramsay, 1872-1941.","Muir, Ramsay, 1872-1941",http://id.loc.gov/authorities/names/n50016837
"Muirhead, John Henry, 1855-1940.","Bosanquet, Bernard, 1848-1923",http://id.loc.gov/authorities/names/n50048238
"Mukle, Muy.",,
"Muldoon, William.","Muldoon, Patrick, 1968-",http://id.loc.gov/authorities/names/no2008033855
"Muller, Robert H.","Kerr, Alfred, 1867-1948",http://id.loc.gov/authorities/names/n82017306
"Mullett, John, 1786-1862.","Mullett, John, 1786-1862",http://id.loc.gov/authorities/names/no00000385
"Mullett, John W., 1825-1902.",,
"Mullins, Eustace Clarence, 1923-","Mullins, Eustace, 1923-2010",http://id.loc.gov/authorities/names/n50044808
"Mullins, Raymond G., 1943-",,
"Mumford, Lewis, 1895-1990.","Mumford, Lewis, 1895-1990",http://id.loc.gov/authorities/names/n80067179
"Muncy, Levi.",,
"Muncy, Lydia B. (Lydia Baird)",,
"Muncy, Ralph W. (Ralph Waldo), 1902-",,
"Munger, Edith Cushway, 1865-1945.",,
"Munger, Harvey, 1812-1862.",,
"Munger, Octavia.",,
"Munger, William L., 1845-1908.",,
"Munn, Earle Harold, 1904-",,
"Munn, John.","Munn, M. J. (Malcolm John), 1874-1949",http://id.loc.gov/authorities/names/no2006116167
"Munro, William Bennett, 1875-1957.","Munro, William Bennett, 1875-1957",http://id.loc.gov/authorities/names/n82090890
"Munson, Gregory W.",,
"Munsterberg, Margarete Anna Adelheid, 1889-","Münsterberg, Margarete Anna Adelheid, 1889-",http://id.loc.gov/authorities/names/n79033048
"Murchison, Carl Allanmore, 1887-","Murchison, Carl, 1887-1961",http://id.loc.gov/authorities/names/n50032005
"Murphy, Barbara.","Murphy, Barbara, 1933-",http://id.loc.gov/authorities/names/n81025999
"Murphy, George, 1902-1992.","Murphy, George, 1902-1992",http://id.loc.gov/authorities/names/n82013432
"Murphy, Irene Ellis, 1900-",,
"Murphy, Marguerite.",,
"Murphy, Mary Brennan, d. 1924.",,
"Murphy, Robert Daniel, 1894-","Murphy, Robert D. (Robert Daniel), 1894-1978",http://id.loc.gov/authorities/names/n88152187
"Murphy, Robert F., 1899-",,
"Murphy, Sharon Ann.","Murphy, Sharon, 1955-",http://id.loc.gov/authorities/names/n97102685
"Murphy, William F.","Murphy, William F.",http://id.loc.gov/authorities/names/n2007026535
"Murray, James E.","Murray, James E. (James Edward), 1876-1961",http://id.loc.gov/authorities/names/n2002022236
"Murray, John Clark, 1836-1917.","Murray, John Clark, 1836-1917",http://id.loc.gov/authorities/names/n82136725
"Murray, William Hansen.",,
"Murray, William Henry, 1869-1956.","Murray, William H. (William Henry), 1869-1956",http://id.loc.gov/authorities/names/nr89007257
"Murrg, F. M.",,
"Muschenheim, William.","Muschenheim, William",http://id.loc.gov/authorities/names/no97032876
"Muse, Clarence.","Muse, Clarence",http://id.loc.gov/authorities/names/n82127185
"Musgrave, Richard Abel, 1910-","Musgrave, Richard A. (Richard Abel), 1910-2007",http://id.loc.gov/authorities/names/n79109802
"Muskie, Edmund S., 1914-","Muskie, Edmund S., 1914-1996",http://id.loc.gov/authorities/names/n79118912
"Musser, Dan.",,
"Mussey, Henry Raymond, 1875-1940.","Mussey, Henry Raymond, 1875-1940",http://id.loc.gov/authorities/names/no2007136711
"Myers, Albert Cook, 1874-1960.","Myers, Albert Cook, 1874-1960",http://id.loc.gov/authorities/names/n50027817
"Mygatt, Tracy D. (Tracy Dickinson), 1885-1973.","Mygatt, Tracy D. (Tracy Dickinson), 1885-1973",http://id.loc.gov/authorities/names/n90684888
"Myles, Cleo.",,
"Nabozny, Eddie Hoyt, 1917-1999.",,
"Nabozny, Helen, 1919-",,
"Nader, Ralph.","Nader, Ralph",http://id.loc.gov/authorities/names/n80067178
"Nagal, A.",,
"Navin, Thomas J.","Navin, Thomas J.",http://id.loc.gov/authorities/names/no2009008653
"Neal, Arline, 1917-",,
"Neal, Fannie, 1919-",,
"Neal, Homer A.","Neal, Homer A.",http://id.loc.gov/authorities/names/n87853531
"Nearing, Scott, 1883-1983.","Nearing, Scott, 1883-1983",http://id.loc.gov/authorities/names/n50032718
