Name,LCNAF Heading,LC Record Link
"King, Coretta Scott, 1927-","King, Coretta Scott, 1927-2006",http://id.loc.gov/authorities/names/n50049525
"King, Henry Churchill, 1858-1934.","King, Henry Churchill, 1858-1934",http://id.loc.gov/authorities/names/n92105792
"King, James Ferguson, 1913-1983.","King, James Ferguson, 1913-1983",http://id.loc.gov/authorities/names/no2012095160
"King, Jean.","Charles XIV John, King of Sweden and Norway, 1763-1844",http://id.loc.gov/authorities/names/n79065096
"King, Martin Luther, Jr.","King, Martin Luther, Jr., 1929-1968",http://id.loc.gov/authorities/names/n79084324
"King, Martin Luther, Jr., 1929-1968.","King, Martin Luther, Jr., 1929-1968",http://id.loc.gov/authorities/names/n79084324
"King, Paul H.","King, Paul Hamilton, 1936-",http://id.loc.gov/authorities/names/n80153742
"Kinsey, Alfred C. (Alfred Charles), 1894-1956.","Kinsey, Alfred C. (Alfred Charles), 1894-1956",http://id.loc.gov/authorities/names/n79065235
"Kinsey, Alfred Charles, 1894-1956.","Kinsey, Alfred C. (Alfred Charles), 1894-1956",http://id.loc.gov/authorities/names/n79065235
"Kirchwey, Freda.","Kirchwey, Freda",http://id.loc.gov/authorities/names/n85360900
"Kirstein, George G.","Kirstein, George G.",http://id.loc.gov/authorities/names/n79060069
"Klein, Lawrence Robert.","Klein, Lawrence R. (Lawrence Robert), 1920-2013",http://id.loc.gov/authorities/names/n79089349
"Klopsteg, Paul E. (Paul Ernest), 1889-","Klopsteg, Paul E. (Paul Ernest), 1889-",http://id.loc.gov/authorities/names/n87896716
"Kluckhohn, Clyde, 1905-1960.","Kluckhohn, Clyde, 1905-1960",http://id.loc.gov/authorities/names/n80023524
"Knappen, Loyal Edwin, 1854-1930.","Knappen, Loyal E. (Loyal Edwin), 1854-1930",http://id.loc.gov/authorities/names/no2008186689
"Knight, George W. (George Wells), 1858-1932.","Knight, George W. (George Wells), 1858-1932",http://id.loc.gov/authorities/names/n85039357
"Knight, Goodwin, 1896-1970.","Knight, Goodwin, 1896-1970",http://id.loc.gov/authorities/names/no90027641
"Knight, John Shively, 1894-1981.","Knight, John Shively, 1894-1981",http://id.loc.gov/authorities/names/n88074740
"Knollenberg, Bernhard, 1892-1973.","Knollenberg, Bernhard, 1892-1973",http://id.loc.gov/authorities/names/n2002028174
"Knopf, Alfred A., 1892-1984.","Knopf, Alfred A., 1892-1984",http://id.loc.gov/authorities/names/n86134128
"Knox, Frank, 1874-1944.","Knox, Frank, 1874-1944",http://id.loc.gov/authorities/names/n86034285
"Knox, Harold.","Knox-Shaw, H. (Harold), 1885-",http://id.loc.gov/authorities/names/no99006442
"Knox, John Jay, 1828-1892.","Knox, John Jay, 1828-1892",http://id.loc.gov/authorities/names/n88649301
"Knudsen, William S., 1879-1948.","Knudsen, William S., 1879-1948",http://id.loc.gov/authorities/names/nr94002823
"Koch, Theodore Wesley, 1871-1941.","Koch, Theodore Wesley, 1871-1941",http://id.loc.gov/authorities/names/n82037904
"Kohler, Walter Jodok, 1904-","Kohler, Walter J., Jr. (Walter Jodok), 1904-1976",http://id.loc.gov/authorities/names/n2002039849
"Kohn, Howard.","Kohn, Howard",http://id.loc.gov/authorities/names/n81098762
"Kolthoff, I. M. (Izaak Maurits), 1894-","Kolthoff, I. M. (Izaak Maurits), 1894-1993",http://id.loc.gov/authorities/names/n79033070
"Kopp, Anton.","Kopp, Anton Ernst",http://id.loc.gov/authorities/names/no2009181930
"Korn, Harold A. (Harold Allen)","Korn, Harold A. (Harold Allen)",http://id.loc.gov/authorities/names/no90015192
"Kornegay, Francis A.","Kornegay, Francis A.",http://id.loc.gov/authorities/names/n80025872
"Kossuth, Lajos, 1802-1894.","Kossuth, Lajos, 1802-1894",http://id.loc.gov/authorities/names/n50042689
"Kraus, Edward Henry, 1875-","Kraus, Edward Henry, 1875-1973",http://id.loc.gov/authorities/names/n85805555
"Kresge, Sebastian Spering, 1867-1966.","Kresge, Sebastian Spering, 1867-1966",http://id.loc.gov/authorities/names/n79140999
"Krieger, Alex D. (Alex Dony), 1911-","Krieger, Alex D. (Alex Dony), 1911-1991",http://id.loc.gov/authorities/names/n89629566
"Krimm, Marilyn.","Krimm, Marilyn",http://id.loc.gov/authorities/names/no98036370
"Krueger, Myron.","Krueger, Myron W.",http://id.loc.gov/authorities/names/n82015703
"Kuethe, Arnold M. (Arnold Martin), 1905-","Kuethe, Arnold M. (Arnold Martin), 1905-",http://id.loc.gov/authorities/names/n85104506
"Kuhn, Richard, 1900-1967.","Kuhn, Richard, 1900-1967",http://id.loc.gov/authorities/names/n87127152
"Kumm, Henry William, 1901-","Kumm, Henry W. (Henry William), 1901-",http://id.loc.gov/authorities/names/nr99034098
"Kummerman, Henri, 1908-","Kummerman, Henri, 1908-",http://id.loc.gov/authorities/names/n80015924
"Kunstler, William Moses, 1919-","Kunstler, William M. (William Moses), 1919-1995",http://id.loc.gov/authorities/names/n81002785
"Kurath, Hans, 1891-","Kurath, Hans, 1891-1992",http://id.loc.gov/authorities/names/n50058429
"Labadie, Jo, 1850-1933.","Labadie, Jo, 1850-1933",http://id.loc.gov/authorities/names/n86026339
"Lacy, Arthur J. (Arthur Jay), 1876-1975.","Lacy, Arthur J. (Arthur Jay), 1876-1975",http://id.loc.gov/authorities/names/n92063112
"Lado, Robert, 1915-","Lado, Robert, 1915-1995",http://id.loc.gov/authorities/names/n81029668
"La Follette, Robert M. (Robert Marion), 1855-1925.","La Follette, Robert M. (Robert Marion), 1855-1925",http://id.loc.gov/authorities/names/n50041743
"La Guardia, Fiorello H. (Fiorello Henry), 1882-1947.","La Guardia, Fiorello H. (Fiorello Henry), 1882-1947",http://id.loc.gov/authorities/names/n50041744
"Laidler, Harry Wellington, 1884-1970.","Laidler, Harry W. (Harry Wellington), 1884-1970",http://id.loc.gov/authorities/names/n50045931
"Lamb, Jonathan.","Lamb, Jonathan, 1945-",http://id.loc.gov/authorities/names/n88284527
"Lamont, Corliss, 1902-","Lamont, Corliss, 1902-1995",http://id.loc.gov/authorities/names/n50039927
"Lamont, Robert Patterson, 1867-1948.","Lamont, Robert P. (Robert Patterson), 1867-1948",http://id.loc.gov/authorities/names/no2008190230
"Landers, Ann.","Landers, Ann",http://id.loc.gov/authorities/names/n82029120
"Landon, Alfred M. (Alfred Mossman), 1887-1987.","Landon, Alfred M. (Alfred Mossman), 1887-1987",http://id.loc.gov/authorities/names/n86111015
"Lane, Alfred C. (Alfred Church), b. 1863.","Lane, Alfred C. (Alfred Church), 1863-",http://id.loc.gov/authorities/names/n87804543
"Lane, Margaret.","Brontë, Charlotte, 1816-1855",http://id.loc.gov/authorities/names/n79054114
"Lane, Mark.","Lane, Mark, 1927-",http://id.loc.gov/authorities/names/n80014424
"Lane, Victor Hugo, 1852-1930.","Lane, Victor H. (Victor Hugo), 1852-1930",http://id.loc.gov/authorities/names/no2002048914
"Lange, Erich, 1896-","Lange, Erich, 1896-",http://id.loc.gov/authorities/names/n83828419
"Lansing, Robert, 1864-1928.","Lansing, Robert, 1864-1928",http://id.loc.gov/authorities/names/n50039266
"La Piana, George, 1879-1971.","La Piana, George, 1879-1971",http://id.loc.gov/authorities/names/nr93019844
"Larimore, Ann E.","Larimore, Ann E.",http://id.loc.gov/authorities/names/n82269151
"Lash, Joseph P., 1909-1987.","Lash, Joseph P., 1909-1987",http://id.loc.gov/authorities/names/n79138607
"Lasker, Albert Davis, 1880-1952.","Lasker, Albert Davis, 1880-1952",http://id.loc.gov/authorities/names/n84203502
"Lasker, Bruno, 1880-1965.","Lasker, Bruno, 1880-1965",http://id.loc.gov/authorities/names/n50037729
"Laski, Harold Joseph, 1893-1950.","Laski, Harold Joseph, 1893-1950",http://id.loc.gov/authorities/names/n79018424
"Lathrop, Julia Clifford, 1858-1932.","Lathrop, Julia Clifford, 1858-1932",http://id.loc.gov/authorities/names/n91039712
"Laue, Max von, 1879-1960.","Laue, Max von, 1879-1960",http://id.loc.gov/authorities/names/n80034088
"Laughlin, J. Laurence (James Laurence), 1850-1933.","Laughlin, J. Laurence (James Laurence), 1850-1933",http://id.loc.gov/authorities/names/n80094487
"Laurel, Jose P. (Jose Paciano), 1891-1959.","Laurel, Jose P. (Jose Paciano), 1891-1959",http://id.loc.gov/authorities/names/n81147296
"Lausche, Frank John, 1895-","Lausche, Frank John, 1895-1990",http://id.loc.gov/authorities/names/n96063549
"Lawrence, David, 1888.","Lawrence, David, 1888-1973",http://id.loc.gov/authorities/names/n88002029
"Lawrence, Howard Cyrus, 1890-1961.","Lawrence, Howard C. (Howard Cyrus), 1890-1961",http://id.loc.gov/authorities/names/no2008183527
"Lawton, James Frederick, 1888-1969.","Lawton, J. Fred (James Frederick), 1888-1969",http://id.loc.gov/authorities/names/no2006035848
"Lecocq, Charles, 1832-1918.","Lecocq, Charles, 1832-1918",http://id.loc.gov/authorities/names/n82099811
"Ledyard, Henry, 1812-1880.","Ledyard, Henry, 1812-1880",http://id.loc.gov/authorities/names/nr92043399
"Lee, Alfred McClung, 1906-","Lee, Alfred McClung, 1906-",http://id.loc.gov/authorities/names/n50039698
"Lee, Jennie, 1904-","Lee, Jennie, 1904-",http://id.loc.gov/authorities/names/n81015614
"Lee, Jennie.","Lee, Jennie, 1904-",http://id.loc.gov/authorities/names/n81015614
"Lee, Mabel.","Lee, Mabel",http://id.loc.gov/authorities/names/nr94029651
"Leggett, John C.","Leggett, John C.",http://id.loc.gov/authorities/names/n50037965
"Leiper, Henry Smith, 1891-","Leiper, Henry Smith, 1891-1975",http://id.loc.gov/authorities/names/n86140882
"Leland, Henry Martyn, 1843-1932.","Leland, Henry Martyn, 1843-1932",http://id.loc.gov/authorities/names/n85386182
"Lemke, William, 1878-1950.","Lemke, William, 1878-1950",http://id.loc.gov/authorities/names/n88274236
"Lengel, William C. (William Charles), 1888-1965.","Lengel, William C. (William Charles), 1888-1965",http://id.loc.gov/authorities/names/no91014603
"Lens, Sidney.","Lens, Sidney",http://id.loc.gov/authorities/names/n80002267
"Leopold, Nathan Freudenthal, 1904-1971.","Leopold, Nathan Freudenthal, 1904-1971",http://id.loc.gov/authorities/names/n50049890
"Lerman, Liz.","Lerman, Liz",http://id.loc.gov/authorities/names/n83214418
"Lerner, Max, 1902-","Lerner, Max, 1902-1992",http://id.loc.gov/authorities/names/n79147884
"Leslie, Eugene H. (Eugene Hendricks), b. 1892.","Leslie, Eugene H. (Eugene Hendricks), 1892-",http://id.loc.gov/authorities/names/n91085886
"Levin, Meyer, 1905-","Levin, Meyer, 1905-1981",http://id.loc.gov/authorities/names/n79055883
"Levinson, Harold Myer, 1919-","Levinson, Harold Myer, 1919-",http://id.loc.gov/authorities/names/n50049125
"Lewis, Anthony, 1927-","Lewis, Anthony, 1927-2013",http://id.loc.gov/authorities/names/n50049249
"Lewis, David J. (David John), 1869-1952.","Lewis, David J. (David John), 1869-1952",http://id.loc.gov/authorities/names/n88222542
"Lewis, John Llewellyn, 1880-1969.","Lewis, John L. (John Llewellyn), 1880-1969",http://id.loc.gov/authorities/names/n50049279
"Lewis, Sinclair, 1885-1951.","Lewis, Sinclair, 1885-1951",http://id.loc.gov/authorities/names/n79023149
"Libby, Frederick Joseph, 1874-","Libby, Frederick J. (Frederick Joseph), 1874-1970",http://id.loc.gov/authorities/names/n81024889
"Likert, Jane Gibson.","Likert, Jane Gibson",http://id.loc.gov/authorities/names/no97004401
"Likert, Rensis, 1903-","Likert, Rensis, 1903-1981",http://id.loc.gov/authorities/names/n50050159
"Lilly, Eli, 1885-","Lilly, Eli, 1885-1977",http://id.loc.gov/authorities/names/n82240486
"Lim, Linda.","Lim, Linda",http://id.loc.gov/authorities/names/n78020279
"Lincoln, Abraham, 1809-1865.","Lincoln, Abraham, 1809-1865",http://id.loc.gov/authorities/names/n79006779
"Lincoln, Joseph Newhall, 1892-1945.","Lincoln, Joseph Newhall, 1892-1945",http://id.loc.gov/authorities/names/nr93005046
"Lincoln, Mary Todd, 1818-1882.","Lincoln, Mary Todd, 1818-1882",http://id.loc.gov/authorities/names/n50051490
"Lindbergh, Charles A. (Charles Augustus), 1902-1974.","Lindbergh, Charles A. (Charles Augustus), 1902-1974",http://id.loc.gov/authorities/names/n79100565
"Lindsey, Ben B. (Ben Barr), 1869-1943.","Lindsey, Ben B. (Ben Barr), 1869-1943",http://id.loc.gov/authorities/names/n50050879
"Lipphard, William B. (William Benjamin), b. 1886.","Lipphard, William B. (William Benjamin), 1886-",http://id.loc.gov/authorities/names/no93015421
"Lippmann, Walter, 1889-1974.","Lippmann, Walter, 1889-1974",http://id.loc.gov/authorities/names/n80019504
"Liszt, Franz, 1811-1886.","Liszt, Franz, 1811-1886",http://id.loc.gov/authorities/names/n79079048
"Litchfield, Edward H. (Edward Harold), 1914-1968.","Litchfield, Edward H. (Edward Harold), 1914-1968",http://id.loc.gov/authorities/names/no97000797
"Littell, Franklin Hamlin.","Littell, Franklin H. (Franklin Hamlin), 1917-2009",http://id.loc.gov/authorities/names/n50051373
"Llewellyn, Karl N. (Karl Nickerson), 1893-1962.","Llewellyn, Karl N. (Karl Nickerson), 1893-1962",http://id.loc.gov/authorities/names/n85098478
"Lloyd, Alfred H. (Alfred Henry), 1864-1927.","Lloyd, Alfred H. (Alfred Henry), 1864-1927",http://id.loc.gov/authorities/names/n87126725
"Lodge, Henry Cabot, 1902-","Lodge, Henry Cabot, Jr., 1902-1985",http://id.loc.gov/authorities/names/n50039542
"Lodge, John Davis, 1903-1985.","Lodge, John Davis, 1903-1985",http://id.loc.gov/authorities/names/no89017529
"Loeb, Richard A., 1905-1936.","Loeb, Richard A., 1905-1936",http://id.loc.gov/authorities/names/n50048217
"Logan, John A.","Logan, John Alexander, 1826-1886",http://id.loc.gov/authorities/names/n79072806
"Lombard, Warren P. (Warren Plimpton), 1855-1939.","Lombard, Warren P. (Warren Plimpton), 1855-1939",http://id.loc.gov/authorities/names/n2006182890
"Long, Edward V., 1908-","Long, Edward V. (Edward Vaughn), 1908-1972",http://id.loc.gov/authorities/names/n88002802
"Long, John Cuthbert, 1892-","Long, J. C. (John Cuthbert), 1892-",http://id.loc.gov/authorities/names/no00019807
"Long, Ray, 1878-1935.","Long, Ray, 1878-1935",http://id.loc.gov/authorities/names/n86071920
"Longyear, John Wesley, 1820-1875.","Longyear, J. W. (John Wesley), 1820-1875",http://id.loc.gov/authorities/names/nr00003373
"Lorch, Emil, 1870-1963.","Lorch, Emil, 1870-1963",http://id.loc.gov/authorities/names/nr97041447
"Lorimer, William, 1861-1934.","Lorimer, William, 1861-1934",http://id.loc.gov/authorities/names/no98123404
"Lothrop, George Van Ness, 1817-1897.","Lothrop, G. V. N. (George Van Ness), 1817-1897",http://id.loc.gov/authorities/names/n2001061676
"Loud, George Alvin, 1852-1925.","Loud, George A. (George Alvin), 1852-1925",http://id.loc.gov/authorities/names/no2008190066
"Louis, Joe, 1914-","Louis, Joe, 1914-1981",http://id.loc.gov/authorities/names/n80024557
"Louis, Joe, 1914-1981.","Louis, Joe, 1914-1981",http://id.loc.gov/authorities/names/n80024557
"Lovett, Robert Morss, 1870-1956.","Lovett, Robert Morss, 1870-1956",http://id.loc.gov/authorities/names/n50038889
"Low, Seth, 1850-1916.","Low, Seth, 1850-1916",http://id.loc.gov/authorities/names/n86071930
"Lowden, Frank O. (Frank Orren), 1861-1943.","Lowden, Frank O. (Frank Orren), 1861-1943",http://id.loc.gov/authorities/names/n85173288
"Lowry, Robert, 1919-","Lowry, Robert, 1919-1994",http://id.loc.gov/authorities/names/n84077744
"Lubin, Isador, 1896-","Lubin, Isador, 1896-1978",http://id.loc.gov/authorities/names/n90660811
"Luce, Henry Robinson, 1898-1967.","Luce, Henry Robinson, 1898-1967",http://id.loc.gov/authorities/names/n50048448
"Lunde, Erling H.","Lunde, Erling H.",http://id.loc.gov/authorities/names/n90684742
"Lundy, Benjamin, 1789-1839.","Lundy, Benjamin, 1789-1839",http://id.loc.gov/authorities/names/n50043010
"Lynch, Frederick Henry, 1867-1934.","Lynch, Frederick, 1867-1934",http://id.loc.gov/authorities/names/no2014120157
"Lyon, Lucius, 1800-1851.","Lyon, Lucius, 1800-1851",http://id.loc.gov/authorities/names/n91111209
"Lyons, Eugene, 1898-","Lyons, Eugene, 1898-1985",http://id.loc.gov/authorities/names/n50043057
"Lyons, Louis, 1897-","Lyons, Louis Martin, 1897-1982",http://id.loc.gov/authorities/names/no98056136
"MacArthur, Douglas, 1880-1964.","MacArthur, Douglas, 1880-1964",http://id.loc.gov/authorities/names/n79054196
"MacDonald, Dwight.","Macdonald, Dwight",http://id.loc.gov/authorities/names/n50037447
"MacIver, Robert M. (Robert Morrison), 1882-1970.","MacIver, Robert M. (Robert Morrison), 1882-1970",http://id.loc.gov/authorities/names/n50047935
"MacKay, John Alexander, 1889-","Mackay, John Alexander, 1889-1983",http://id.loc.gov/authorities/names/n79056342
"Maclean, Fitzroy, 1911-1996.","Maclean, Fitzroy, 1911-1996",http://id.loc.gov/authorities/names/n79060691
"MacLeish, Archibald, 1892-","MacLeish, Archibald, 1892-1982",http://id.loc.gov/authorities/names/n80015459
"MacLeish, Archibald, 1892-1982.","MacLeish, Archibald, 1892-1982",http://id.loc.gov/authorities/names/n80015459
"MacManus, Seumas, 1869-1960.","MacManus, Seumas, 1869-1960",http://id.loc.gov/authorities/names/n50042713
"MacNeish, Richard S.","Patterson, Thomas C. (Thomas Carl), 1937-",http://id.loc.gov/authorities/names/n80048874
"Maddy, Joseph E. (Joseph Edgar), 1891-1966.","Maddy, Joseph E. (Joseph Edgar), 1891-1966",http://id.loc.gov/authorities/names/n91111361
"Magsaysay, Ramon, 1907-1957.","Magsaysay, Ramon, 1907-1957",http://id.loc.gov/authorities/names/n82048848
"Mailer, Norman.","Mailer, Norman",http://id.loc.gov/authorities/names/n79084818
"Mains, Edwin Butterworth, 1890-","Mains, E. B. (Edwin Butterworth), 1890-1968",http://id.loc.gov/authorities/names/no2005001441
"Malcolm, George A. (George Arthur), 1881-1961.","Malcolm, George A. (George Arthur), 1881-1961",http://id.loc.gov/authorities/names/n92120793
"Malcolmson, Reginald, 1912-","Malcolmson, Reginald, 1912-",http://id.loc.gov/authorities/names/nr94005915
"Malinowski, Bronislaw, 1884-1942.","Malinowski, Bronislaw, 1884-1942",http://id.loc.gov/authorities/names/n50040651
"Malko, Nicolai, 1883-1961.","Malko, Nicolai, 1883-1961",http://id.loc.gov/authorities/names/n81003304
"Mallett, Reginald, 1893-1965.","Mallett, Reginald, 1893-1965",http://id.loc.gov/authorities/names/no2010006092
"Manfred, Frank.","Frank, Manfred, 1945-",http://id.loc.gov/authorities/names/n50025716
"Mann, C. M.","Mann, William M., 1886-1960",http://id.loc.gov/authorities/names/n91026561
"Mann, Richard D.(Richard Dewey), 1933-","Mann, Richard D. (Richard Dewey), 1933-",http://id.loc.gov/authorities/names/n83163858
"Mann, Thomas, 1875-1955.","Mann, Thomas, 1875-1955",http://id.loc.gov/authorities/names/n78095625
"Manny, Frank Addison, 1868-1954.","Manny, Frank A. (Frank Addison), 1868-1954",http://id.loc.gov/authorities/names/no2006019761
"Mansfield, Mike, 1903-","Mansfield, Mike, 1903-2001",http://id.loc.gov/authorities/names/n79132138
"Manupelli, George.","Manupelli, George",http://id.loc.gov/authorities/names/no2004086603
"Mapes, Carl Edgar, 1874-1939.","Mapes, Carl E. (Carl Edgar), 1874-1939",http://id.loc.gov/authorities/names/no2008189047
"Marckwardt, Albert Henry, 1903-1975.","Marckwardt, Albert H. (Albert Henry), 1903-1975",http://id.loc.gov/authorities/names/n80004909
"Markham, Anna Catherine, 1859-1938.","Markham, Anna Catherine, 1859-1938",http://id.loc.gov/authorities/names/n86111466
"Markham, Edwin, 1852-1940.","Markham, Edwin, 1852-1940",http://id.loc.gov/authorities/names/n50041824
